Date	logret
4/3/2006	0.074945485
5/1/2006	0.04392467
6/1/2006	0.034230038
7/3/2006	-0.039673912
8/1/2006	0.056830095
9/1/2006	0.021106645
10/2/2006	-0.074149043
11/1/2006	0.021627259
12/1/2006	0.028871092
1/3/2007	-0.009640824
2/1/2007	-0.017511422
3/1/2007	0.008353436
4/2/2007	-0.01396474
5/1/2007	0.100515334
6/1/2007	-0.06694679
